Date,SPY,IEV,EWJ,EEM,TLT,IEF,IYR,RWX,GLD,DBC
2017-08-03,231.15757751464844,41.93633270263672,52.247108459472656,40.37215042114258,116.7408447265625,100.67293548583984,71.5993881225586,32.71589279174805,120.58999633789062,14.370161056518555
2017-08-04,231.57875061035156,42.01865005493164,52.199771881103516,40.51966857910156,115.74947357177734,100.40064239501953,71.8403549194336,32.64950942993164,119.6500015258789,14.399308204650879
2017-08-07,232.00929260253906,42.06438446044922,52.180843353271484,40.79624938964844,115.87918090820312,100.45699310302734,71.89389038085938,32.533348083496094,119.51000213623047,14.428457260131836
2017-08-08,231.43833923339844,41.78998947143555,52.12404251098633,40.80546569824219,115.4622573852539,100.37248992919922,71.501220703125,32.408897399902344,119.86000061035156,14.438172340393066
2017-08-09,231.428955078125,41.735111236572266,51.80217361450195,40.43669128417969,116.09228515625,100.49453735351562,71.37628173828125,32.408897399902344,121.30999755859375,14.535334587097168
2017-08-10,228.16229248046875,41.113155364990234,51.262569427490234,39.47786331176758,117.08365631103516,100.87010192871094,70.83190155029297,32.093605041503906,122.20999908447266,14.31186294555664
2017-08-11,228.49925231933594,41.03083801269531,51.186832427978516,39.57004928588867,117.13925170898438,100.9827880859375,70.49278259277344,32.093605041503906,122.79000091552734,14.360444068908691
2017-08-14,230.76437377929688,41.332664489746094,51.56550598144531,39.9757194519043,116.5370101928711,100.73863983154297,71.57261657714844,32.309326171875,121.91999816894531,14.23413372039795
2017-08-15,230.73634338378906,41.28693389892578,51.499237060546875,40.02181625366211,116.04594421386719,100.43822479248047,71.36734771728516,32.15168380737305,120.9800033569336,14.166121482849121
2017-08-16,231.1387939453125,41.50645065307617,51.669639587402344,40.43669128417969,116.47216033935547,100.6259765625,71.6797103881836,32.42548370361328,121.87000274658203,14.127257347106934
2017-08-17,227.53515625,40.985107421875,51.31937026977539,39.9203987121582,117.34308624267578,100.9827880859375,71.18885803222656,32.218055725097656,122.48999786376953,14.166121482849121
2017-08-18,227.17950439453125,41.012542724609375,51.54656982421875,40.261512756347656,117.31529235839844,101.00154876708984,70.66233825683594,32.3425178527832,122.30000305175781,14.418741226196289
2017-08-21,227.35731506347656,41.04913330078125,51.43296813964844,40.409027099609375,117.60252380371094,101.06729888916016,71.29597473144531,32.334224700927734,122.76000213623047,14.243849754333496
2017-08-22,229.7347869873047,41.28693389892578,51.53710174560547,40.86079025268555,117.14850616455078,100.87010192871094,71.23348999023438,32.39229965209961,122.20999908447266,14.28271484375
2017-08-23,228.91110229492188,41.27779006958008,51.5560417175293,41.05439758300781,117.9453125,101.2175064086914,71.8224868774414,32.367408752441406,122.66999816894531,14.409025192260742
2017-08-24,228.3776092529297,41.2229118347168,51.29096984863281,41.183467864990234,117.50985717773438,101.05791473388672,71.7510986328125,32.251258850097656,122.29000091552734,14.399308204650879
2017-08-25,228.91110229492188,41.51559829711914,51.46137237548828,41.42317199707031,117.96385955810547,101.22689819335938,72.09022521972656,32.20976638793945,122.73999786376953,14.370161056518555
2017-08-28,228.9204864501953,41.524749755859375,51.51817321777344,41.275665283203125,117.88973236083984,101.32078552246094,71.72432708740234,32.309326171875,124.69000244140625,14.379876136779785
2017-08-29,229.18255615234375,41.360107421875,51.41403579711914,41.201904296875,118.26960754394531,101.55551147460938,71.61723327636719,32.242950439453125,124.41999816894531,14.379876136779785
2017-08-30,230.268310546875,41.28693389892578,51.3856315612793,41.266441345214844,118.2325439453125,101.47102355957031,72.00098419189453,32.193172454833984,124.36000061035156,14.272998809814453
2017-08-31,231.6536407470703,41.58877182006836,51.79270553588867,41.33098220825195,118.5846176147461,101.6306381225586,72.46502685546875,32.541656494140625,125.81999969482422,14.671360969543457
2017-09-01,231.98126220703125,41.680233001708984,51.58443832397461,41.63522720336914,117.67754364013672,101.33159637451172,72.47396087646484,32.417198181152344,126.05999755859375,14.69079303741455
2017-09-05,230.3151397705078,41.41498565673828,51.357234954833984,41.091270446777344,119.54364776611328,102.036865234375,72.32225799560547,32.384010314941406,127.45999908447266,14.719940185546875
2017-09-06,231.1013641357422,41.70766830444336,51.574974060058594,41.358638763427734,118.81021881103516,101.79237365722656,72.46502685546875,32.5831413269043,126.80999755859375,14.865683555603027
2017-09-07,231.0732879638672,42.08267593383789,51.87791061401367,41.66287612915039,120.0264663696289,102.23434448242188,72.93802642822266,32.84864807128906,128.1300048828125,14.855966567993164
2017-09-08,230.8018341064453,42.09182357788086,52.03884506225586,41.386295318603516,119.7665023803711,102.15912628173828,72.89340209960938,32.86524200439453,127.97000122070312,14.69079303741455
2017-09-11,233.2635498046875,42.41194534301758,52.275516510009766,41.93946838378906,118.33670043945312,101.57608795166016,73.5091781616211,32.85694122314453,126.19000244140625,14.719940185546875
